,date,content,title,score
160,2021-10-06 17:32:00,"Há 2 dias estou tentando criar a conta gov, não funciona!",Não consigo criar a conta gov!,1
161,2021-10-06 16:57:28,"Reconhecimento facial não funciona, e sem ele você não consegue fazer nada.

Segui todas as instruções inúmeras vezes, em diferentes ambientes e iluminação natural e artificial. 

Lixo é elogio.",Lixo,1
162,2021-10-06 15:42:44,Quero usar a biometria facial mas NÃO FUNCIONA.,Não funciona a biometria facial,1
163,2021-10-06 09:45:36,Ja tentei de inúmeras maneiras e não consigo aumentar o nível de segura,Não consigo cadastrar a foto,1
164,2021-10-06 06:01:12,"Na aba “‘Meus Documentos” não aparece o Título Eleitoral do usuário, nem a opção para adicioná-lo.",Ausência do Título Eleitoral,1
165,2021-10-06 01:30:26,Fiquei 1 horas fazendo essa biometria e não reconhece,Biometria não funciona,1
166,2021-10-05 22:11:54,"Simplesmente não consigo fazer o reconhecimento facial, a opção não aparece. Ele entende o Face ID do iPhone, mas não incorpora como reconhecimento facial. Um dia inteiro tentando e nada. Não consegui passar de bronze para prata, então não consigo abrir minha PJ. Aplicativo pavoroso.",Impossível,1
167,2021-10-05 21:31:12,Pessimo aplicatio,Nota zero,1
168,2021-10-05 21:14:32,Não funciona. Como tudo no governo brasileiro,Lixo,1
169,2021-10-05 20:13:53,"Já era ruim, agora então piorou, reconhecimento facial não funciona!",Péssimo,1
170,2021-10-05 13:43:52,Não consegui nem abrir!,Não funciona,1
171,2021-10-05 11:19:17,Nem tentem pq o app não funciona!! Por conta disso não consigo acessar minha carteira de vacinação. 🤬🤬🤬🤬,Absurdo!,1
172,2021-10-04 22:23:15,"É muito ruim, praticamente impossível de se fazer. Imagino idosos tentando isso e passando esse aborrecimento. Precisa melhorar muito, para ter no mínimo, respeito pelos usuários que tentam fazer esse reconhecimento facial.",Reconhecimento Facial,1
173,2021-10-04 19:47:19,"O sistema de reconhecimento fácil está péssimo, utilizava em outro aparelho e já havia feito o reconhecimento fácil, porém agora que troquei de celular não consigo fazer o reconhecimento fácil.",Erro no reconhecimento fácil,1
174,2021-10-04 16:45:01,"Simplesmente não consigo mais logar, porque ele exige o código de autenticação de dois fatores que eu não recebo. Também não encontrei link para pedir auxílio.",Não funciona,1
175,2021-10-04 15:55:15,Depois 1000 tentativas desisti do reconhecimento facial e do App,"Nao presta, não funciona",1
176,2021-10-04 00:33:36,Já tentei de todas as formas e não é possível fazer o reconhecimento facial. Precisa corrigir isso.,Não consigo fazer o reconhecimento facial.,1
177,2021-10-03 22:23:31,"Achei uma palhaçada ter que se cadastrar nesse app sendo que eu só queria o conecte sus
Vcs obrigam a pessoa a se cadastrar em uma app que não me interessa!
Não quero colocar minha carteira de motorista em lugar nenhum
Quero apenas meu passaporte de vacina",Detestei,1
178,2021-10-03 17:31:13,Impossível utilizar pois não funciona o reconhecimento facial. Desinstalando já!,Não funciona reconhecimento facial.,1
179,2021-10-03 13:18:18,"Apesar de tentar por vários ângulos e locais iluminados, não consegui fazer a validação da biometria por intermédio da foto!!! O que fazer????",NÃO CONSIGO USAR BIOMETRIA,1
180,2021-10-02 19:16:35,Muito ruim,Não funciona essa prova de vida,1
181,2021-10-02 16:22:52,Péssimo …. Gastei 2h tentando fazer,Reconhecimento fácil,1
182,2021-10-02 14:34:11,Precisa de melhorias URGENTE!!,Tentei umas vinte vezes o reconhecimento facial mas não funciona.  E,1
183,2021-10-01 21:08:20,Reconhecimento facial completamente bugado. Não funciona. Várias tentativas sem sucesso.,Muito confuso,1
184,2021-10-01 19:18:04,"Pelo amor de Deus eu to quebrando a cabeça pra entrar nesse aplicativo e não consigo, coloco o cpf e não dá. To precisando urgente",Ta horrível,1
185,2021-10-01 15:53:34,"Não está funcionando no iPhone. Tenho CNH digital c biometria e QRCode bem como E Titulo c biometria e a biometria facial não funciona sempre ocorre erro. Não consigo entra no APP gov.br, simplesmente com o cpf e senha, pq ao digitar a primeira tela que aparece é para fazer o reconhecimento facial. E a biometria fácil é impossível de se conseguir fazer. Como proceder agora para acessar minha conta em meu gov.br no iPhone? O estranho é que os desenvolvedores do APP pelo que estou verificando não se pronunciam sobre os problemas apontados. O pessoal aponta os problemas que estão ocorrendo, o app agradece o Feedbacks e pronto. Onde está o Feedbacks dos desenvolvedores para os problemas apontados?
A validação facial é intermitente, as vezes conseguimos o acesso outra vez tenta-se inúmeras vezes e ocorre erro de validação até desistimos. E sempre que saímos do app gov.br ao acessamos novamente, vem a ladainha novamente, cpf, senha, quadros com figuras para provar que não somos robôs e validação facial. Como no meu caso tenho os três selos de confiabilidade, deveria e existir no app, qual selo vc gostaria de acessar no gov.br. Com o bronze, prata ou ouro, ou simplesmente com o cpf e senha.
Também deveria haver no app gov.br um local para excluímos os selos que não  gostaríamos de usar mais e portanto desautorizar a utilização de confiabilidade.
Obrigado e aguardo o Feedback.
Aldo José.
Ficaria a critério do servidor.
Obrigado e agu","Não consigo acessar o a Validação Facial, executando todas etapas orientadas.",1
186,2021-10-01 01:16:03,Você pode passar o dia inteiro tentando fazer o reconhecimento facial e de todas a maneiras. NUNCA funciona. PÉSSIMO!,Reconhecimento Facil não funciona,1
187,2021-09-30 17:21:41,"Não consigo fazer a prova de vida, o reconhecimento facial é ruim. Não sei o que fazer pois não consigo repetir a operação de reconhecimento!",Prova de vida,1
188,2021-09-30 16:03:08,Não estou conseguindo realizar o reconhecimento facial mesmo seguindo todos os passos.,Reconhecimento Facial,1
189,2021-09-30 13:09:18,"Estou a dois dias tentando fazer o reconhecimento facial para ter acesso aos meus documentos, que agora são digitais, mas dá erro. Do que adianta inovar se o aplicativo não funciona? Era pra ser algo prático e de simples acesso.",Péssimo,1
190,2021-09-30 02:18:40,"Acessei o App e em nenhum momento foi solicitado o cadastro de reconhecimento facial, o app não é dinâmico para resolver o problema e até  não consegui resolver! Como faço ???",Não permite reconhecimento Facial,1
191,2021-09-30 01:30:21,"Tive muita dificuldade para encontrar as informações e quando as encontrava, não estavam completas, tentei diversas vezes até conseguir, deveria ter um canal de ajuda e especificar as orientações de uso de uma forma clara e objetiva. Não achei nada prático para uso.",Difícil de manipular,1
192,2021-09-29 22:06:12,Não consigo entrar na minha conta pede o código de verificação em 2 etapa mas não chega no meu celular oque devo fazer obrigado aguardo retorno,Não consigo entrar,1
193,2021-09-29 16:16:42,"Muito ruim nao reconhece, ja deu ate dor e o reconhecimento facial nao funciona.",Reconhecimento facial,1
194,2021-09-29 13:45:56,"Impossível de cadastrar a biometria, não cadastra nada, já tentei várias vezes e nada. Tirem essa função pra tornar mais fácil o acesso",Impossível cadastrar,1
195,2021-09-28 20:37:51,Porque não usa o sistema de reconhecimento facial do próprio IPhone? Somente na quinta tentativa consegui fazer o cadastro facial,Difícil,1
196,2021-09-28 19:56:24,"No meu primeiro acesso me enviaram certinho o código, mas agora toda vez que peço o código de confirmação pelo celular ele não é enviado.",Falta de Envio do código de Autenticação pelo Celular,1
197,2021-09-28 15:23:42,"Tentei 3 vezes seguidas fazer login e cadastrar a biometria fácil…

Estou cansado de sorrir, piscar, virar pra direita e esquerda e da erro no final!",Não reconhece minha biometria fácil,1
198,2021-09-28 13:33:20,"Bilhões e bilhões de arrecadação e não são capazes de criar um governo digital eficiente. Contratem a empresa que fez o Nubank, Banco Inter, C6, PagBank… o Brasil da iniciativa privada é bom de internet, já o governo péssimo. O retrato da ineficiência pública exposta na Web.",Que vergonha,1
199,2021-09-28 10:28:53,"Não funciona, recupero senha através de código via SMS, porém o código de duas etapas não chega para mim, não estou conseguindo ter acesso…",Código de verificação em duas etapas,1
200,2021-09-28 02:08:33,Seus imbecís e idiotas uma pessoa de 80 anos jamais vai conseguir usar está plataforma,Lixo de sistema,1
201,2021-09-28 01:50:28,"É só eu que não consigo? Rapazzzz, que ruim",Não vai,1
202,2021-09-27 23:12:23,Estou a alguns dias tentando fazer o reconhecimento fácil e não dá certo. Pescoço já está cansado de tanto virar,Não reconhece,1
203,2021-09-27 21:11:28,Não consigo de JEITO NENHUM realizar o cadastro da biometria facial.,Reconhecimento facial não realizado,1
204,2021-09-27 09:51:03,"Estou até com dor no pescoço de virar tanto de um lado pro outro.
Tentei umas mil vezes e não reconhece, aplicativo horrível.",Biometria fácil não funciona,1
205,2021-09-26 23:41:51,Já tentei diversas vezes e não funciona. Lamentável ter que sermos o palhaço da vez!!!,Não funciona a foto,1
206,2021-09-26 23:19:18,"Não serve pra nada sem o reconhecimento facial, que simplesmente NÃO FUNCIONA",Inútil,1
207,2021-09-26 18:42:55,Há meses tento efetuar o cadastro via reconhecimento facial sem obter sucesso. Toda tentativa gera um “erro inesperado”. Passou da hora de corrigir esse erro!,O reconhecimento facial não funciona,1
208,2021-09-26 14:31:08,"Não funciona. Já tentei fazer o reconhecimento facial mais de 50 vezes. Sigo todos os passos cuidadosamente. O app conclui o processo e depois informa que deu errado. Só consigo acessar via banco conveniado. A ANAC obrigou os pilotos a usar esse App para acessar a aeronave. Consegui cadastrar minha CHT, mas ela não abre! O app fica pensando eternamente e não abre!",Não funciona!!!,1
209,2021-09-26 13:45:07,"Aplicativo é horrível quero atualizar meu dados e não consigo, porque ele nem mesmo abre",Não consigo entrar no aplicativo informo meu cpf e nada,1
210,2021-09-25 21:36:50,"Site ridículo e amador, cheio de erros.",Site amador e ridículo,1
211,2021-09-25 20:40:39,"O aplicativo está dividido em níveis, mas a biometria (exigida para aumentar o nível) simplesmente NÃO FUNCIONA. Ideia boa com desenvolvimento ruim.",Não funciona.,1
212,2021-09-25 19:39:41,"Já tentei de diversas formas fazer login a minha conta porém o código de verificação em duas etapas não chega mesmo com o número estando correto (já testei a opção de recuperar senha utilizando o número de telefone e funcionou). Perdi acesso às minhas informações on-line (meu INSS, INEP etc). Espero a correção da falha o mais brevemente possível.",Código de duas etapa não chega,1
213,2021-09-25 16:12:39,"Esse negócio é muito estranho, pra recuperar senha pede a conta do banco e com sua senha ainda, nunca tinha visto isso, pra isso tem o Facebook o Instagram, agora banco! 🤔",Estranho pedir conta do banco,1
214,2021-09-25 05:43:28,Não consigo acessar o app. Péssimo.,Carrega carrega e nada.,1
215,2021-09-24 22:40:26,"Já tentei de todas as formas fazer o reconhecimento facial, sem sucesso. Tem muito o que mudar.",O reconhecimento facial não funciona.,1
216,2021-09-24 20:24:59,"Péssimo!!!!
Não funciona, propaganda enganosa 😡",Lixo,1
217,2021-09-24 16:36:48,"App não funciona, as informações não são precisas, a biometria não funciona!
Não vou informar dados bancários, não sou eleitor do PT para fazer uma burrice desta!

Sejam práticos!",Um atraso!,1
218,2021-09-24 15:06:41,"Horroroso!
Não aceita o reconhecimento facial de jeito algum.",Péssimo,1
219,2021-09-24 14:52:19,"Não consigo ativar minha conta, não está fazendo reconhecimento facial.",Cadastro,1
220,2021-09-24 13:58:17,"Esse App é horrível, tem 3 anos que estou tentando recuperar minha senha e não consigo. Eu não sei como, mas o e-mail que tá lá não é o meu é não consigo tirar de lá aí não tem a opção de trocar de e-mail, eu não consigo fazer NADA no App e nem no site é uma merda🙄
Aí você vai pedir ajuda e te redireciona pro site onde vc não tem ajuda nenhuma pq pede pra fazer as mesmas coisas que você já tá fazendo pra tentar recuperar a senha",app horrível e site também,1
221,2021-09-24 12:38:53,Não funciona o cadastro do reconhecimento facial e sem ele não aumenta o nível da conta e não se tem acesso aos documentos. Aplicativo ineficaz,Ruim,1
222,2021-09-24 12:27:14,Péssimo,Pessimo,1
223,2021-09-24 11:10:51,Pessimo o software de reconhecimento facial,Biometria nao funciona,1
224,2021-09-24 01:01:09,Precisa de ajustes,Não está funcionando,1
225,2021-09-23 17:39:41,"Coloco o acesso e a senha.
Vai um código de acesso para o celular, mas nao chega não. Preciso entrar. E nao entra",Não consigo entrar,1
226,2021-09-23 11:57:58,Porque não tem mais a opção de Criar conta Gov.br? Você coloca o CPF e vai para página que pede uma senha… porém como poderia ter senha se a pessoa não é cadastrada… e não tem a opção de criar conta mais… melhorem este serviço,Péssimo,1
227,2021-09-23 08:32:26,"Se melhorar muito fica horrível. O celular tem que estar a 5 centímetros do rosto pra tirar a foto e não reconhece, além de ficar horrível as fotos.",Não reconhece o rosto.,1
228,2021-09-23 02:01:56,Não reconhece ID facial de jeito nenhum!,Lixo de aplicativo,1
229,2021-09-22 22:49:27,Nao funciona,Tela branca,1
230,2021-09-22 16:16:56,Reconhecimento Facial sem chance de usar e todos os links de bancos não funcionam.,Muito ruim,1
231,2021-09-22 15:48:17,Muito ruim,Não funciona nada parece ser hacks,1
232,2021-09-22 14:35:57,Não funcionou no e-cac da Receita Federal,Não funciona,1
233,2021-09-22 13:37:42,Reconhecimento facial não está funcionando e o acesso ao App fica impossível.,Reconhecimento facial não funciona,1
